ISBN,Title of the Book,Author/s,Book type,Original Price (RRP),Discounted price,ISBN-10,Published Date,Publisher,No. of Pages
9780748122868,The Enemy,Tom Wood,ePUB,16.99,16.99,748122869,2012-03-13,"Little, Brown Book Group",400
9780755397860,The Last of Days,Paul Doherty,ePUB,11.99,11.99,075539786X,2013-06-06,Headline,219
9780141924649,Journey into Fear,Eric Ambler,ePUB,15.99,15.99,141924640,2009-05-28,Penguin Books Ltd,224
9780753545386,Hacking Growth,Morgan Brown,ePUB,19.99,19.99,753545381,2017-04-27,Ebury Publishing,320
9780141369778,Murder Most Unladylike,Robin Stevens,ePUB,9.99,9.99,141369779,2016-02-25,Penguin Random House Children's UK,352
9780755387083,4th of July,James Patterson,ePUB,4.99,4.99,755387082,2011-04-28,Headline,351
9780141357041,All the Bright Places,Jennifer Niven,ePUB,12.99,12.99,141357045,2015-01-08,Penguin Random House Children's UK,300
9781407068039,Hard Frost,R D Wingfield,ePUB,15.99,15.99,1407068032,2010-09-30,Transworld,448
9781119477266,The Fearless Organization,Amy C. Edmondson,ePUB,38.49,38.49,1119477263,2018-11-14,Wiley Professional Development (P&T),0
9780761176855,Pranklopedia,Julie Winterbottom,ePUB,19.99,19.99,761176853,2013-04-23,Workman Publishing Company,250
9780141912752,The Pursuit of Glory,Tim Blanning,ePUB,19.99,19.99,141912758,2008-02-28,Penguin Books Ltd,736
9780748110193,Northern Lights,Nora Roberts,ePUB,12.99,12.99,748110194,2008-10-02,"Little, Brown Book Group",544
9780141929569,A Wrinkle in Time,Madeleine L'Engle,ePUB,9.99,9.99,141929561,2007-11-01,Penguin Random House Children's UK,208
9780241335444,Turtles All the Way Down,John Green,ePUB,9.99,9.99,241335442,2017-10-10,Penguin Random House Children's UK,336
9781101533475,The Prize,Julie Garwood,ePUB,17.14,13.99,1101533471,2011-07-05,Penguin Publishing Group,1
9780141924601,Father Unknown,Lesley Pearse,ePUB,15.99,15.99,141924608,2006-07-06,Penguin Books Ltd,416
9780748112579,Shadow's Edge,Brent Weeks,ePUB,12.99,12.99,074811257X,2009-06-11,"Little, Brown Book Group",656
9780748130191,MaddAddam,Margaret Atwood,ePUB,11.99,11.99,748130195,2014-08-07,"Little, Brown Book Group",496
9780141909813,Rachel's Holiday,Marian Keyes,ePUB,15.99,15.99,141909811,2005-05-26,Penguin Books Ltd,640
9780571328277,The Legend of Podkin One-Ear,Kieran Larwood,ePUB,10.99,9.99,057132827X,2016-10-04,Faber & Faber,288
9780307559517,Sacred Woman,Queen Afua,ePUB,23.99,19.99,307559513,2012-06-20,Random House Publishing Group,
9780571341191,Girl,Edna O'Brien,ePUB,13.19,11.99,571341195,2019-09-03,Faber & Faber,320
9780748133918,The Winter Crown,Elizabeth Chadwick,ePUB,19.99,19.99,748133917,2014-09-11,"Little, Brown Book Group",496
9780349004594,The Paying Guests,Sarah Waters,ePUB,12.99,12.99,349004595,2014-08-28,"Little, Brown Book Group",576
9780857384416,Born Fearless,Phil Campion,ePUB,12.99,12.99,857384414,2011-09-25,Quercus,352
9780748122424,The Lives of Stella Bain,Anita Shreve,ePUB,11.99,11.99,748122427,2013-11-12,"Little, Brown Book Group",272
9780375981364,"Robots, Robots Everywhere",Sue Fliess,ePUB,8.79,7.99,375981365,2013-08-06,Random House Children's Books,
9780141983035,The Undoing Project,Michael Lewis,ePUB,15.99,15.99,141983035,2016-12-06,Penguin Books Ltd,320
9780141900957,A Lesser Evil,Lesley Pearse,ePUB,15.99,15.99,141900954,2006-01-19,Penguin Books Ltd,528
9780141967318,Tempting Fate,Jane Green,ePUB,15.99,15.99,141967315,2013-09-12,Penguin Books Ltd,400
9781405928557,Out of the Dark,Gregg Hurwitz,ePUB,15.99,15.99,1405928557,2019-02-07,Penguin Books Ltd,400
9780141933412,A Spell of Winter,Helen Dunmore,ePUB,15.99,15.99,141933410,2007-10-25,Penguin Books Ltd,320
9780241958346,How to be a Victorian,Ruth Goodman,ePUB,15.99,15.99,241958342,2013-06-27,Penguin Books Ltd,400
9780748109449,Lifeless,Mark Billingham,ePUB,12.99,12.99,748109447,2008-09-04,"Little, Brown Book Group",480
9780141908731,Alone in Berlin,Hans Fallada,ePUB,15.99,15.99,141908734,2010-01-28,Penguin Books Ltd,608
9781328686008,The Doghouse,Jan Thomas,ePUB,5.99,5.99,1328686000,2018-06-19,HarperCollins,
9781405938150,East of Croydon,Sue Perkins,ePUB,14.99,14.99,1405938153,2018-10-18,Penguin Books Ltd,400
9780755387281,The 5th Horseman,James Patterson,ePUB,12.99,12.99,755387287,2011-04-28,Headline,354
9781302013677,Guardians Of The Galaxy Vol. 1,Brian Michael Bendis,ePUB,16.12,12.99,130201367X,2019-03-06,Marvel Entertainment,
9780141938363,Games People Play,Eric Berne,ePUB,14.99,14.99,141938366,2000-01-01,Penguin Books Ltd,176
9780241970409,A Good Man in Africa,William Boyd,ePUB,15.99,15.99,241970407,2013-12-19,Penguin Books Ltd,352
9780765384461,Binti,Nnedi Okorafor,ePUB,3.99,3.99,765384469,2015-09-22,Tor Publishing Group,
9780241983881,Measure What Matters,John Doerr,ePUB,18.99,18.99,241983886,2018-04-24,Penguin Books Ltd,320
9781407034690,Guards! Guards!,Terry Pratchett,ePUB,14.99,14.99,1407034693,2008-12-16,Transworld,432
9780670923533,Daring Greatly,BrenÃ© Brown,ePUB,16.99,16.99,670923532,2013-01-17,Penguin Books Ltd,304
9780141966106,Washington,Ron Chernow,ePUB,18.99,18.99,141966106,2010-12-02,Penguin Books Ltd,896
9780571247905,Ghosts of Spain: Travels Through a Country's Hidden Past,Giles Tremlett,ePUB,16.49,14.99,571247903,2011-07-15,Faber and Faber,496
9780241979075,Exit West,Mohsin Hamid,ePUB,15.99,15.99,241979072,2017-03-02,Penguin Books Ltd,240
9780007287758,"The Painted Man (The Demon Cycle, Book 1)",Peter V. Brett,ePUB,12.99,12.99,7287755,2009-01-08,HarperCollins Publishers,544
9780575095908,A Little Hatred,Joe Abercrombie,ePUB,12.99,12.99,575095903,2019-09-17,Orion,480
9780544464032,Vegan Under Pressure,Jill Nussinow,ePUB,26.99,26.99,544464036,2016-01-12,HarperCollins,288
9780241322536,Smiley's People,John le CarrÃ©,ePUB,15.99,15.99,241322537,2018-09-27,Penguin Books Ltd,464
9781408806197,Working with Emotional Intelligence,Daniel Goleman,ePUB,19.99,17.99,1408806193,2009-07-20,Bloomsbury Publishing,394
9780141394145,The Day Before Happiness,Erri De Luca,ePUB,15.99,15.99,141394145,2016-07-07,Penguin Books Ltd,208
9780358018971,Seeing Around Corners,Rita McGrath,ePUB,26.99,26.99,358018978,2019-09-03,HarperCollins,
9780241966846,I Am Zlatan Ibrahimovic,Zlatan Ibrahimovic,ePUB,14.99,14.99,241966841,2013-06-27,Penguin Books Ltd,352
9780748123056,Let's Explore Diabetes With Owls,David Sedaris,ePUB,12.99,12.99,748123059,2013-04-23,"Little, Brown Book Group",288
9781310011504,Refuge,Karen Lynch,ePUB,6.47,6.47,1310011508,2015-11-18,Karen Lynch,
9780141363943,The Hidden Oracle (The Trials of Apollo Book 1),Rick Riordan,ePUB,9.99,9.99,141363940,2016-05-03,Penguin Random House Children's UK,528
9780141964010,Tuesday's Gone,Nicci French,ePUB,15.99,15.99,141964014,2012-07-19,Penguin Books Ltd,464
9780141369709,Jolly Foul Play,Robin Stevens,ePUB,9.99,9.99,141369701,2016-03-24,Penguin Random House Children's UK,336
9780748131327,Steve Jobs,Walter Isaacson,ePUB,13.99,13.99,748131329,2011-10-24,"Little, Brown Book Group",448
9780571356515,Find Me,AndrÃ© Aciman,ePUB,16.49,14.99,571356516,2019-10-29,Faber & Faber,256
9780648257714,Bye Baby,Daniel Donnelly,ePUB,4.99,4.99,648257711,2018-07-02,Daniel Donnelly,312
9781407035321,Night Watch,Terry Pratchett,ePUB,15.99,15.99,1407035320,2009-12-01,Transworld,480
9780544963429,Baby-Led Feeding,Jenna Helwig,ePUB,26.99,26.99,544963423,2018-03-13,HarperCollins,208
9780755350469,The Rose Demon,Paul Doherty,ePUB,12.99,12.99,755350464,2012-09-25,Headline,464
9781401924829,The Art of Extreme Self-Care,Cheryl Richardson,ePUB,17.59,14.99,1401924824,2009-01-01,Hay House,113
9780857203090,One by One,Chris Carter,ePUB,16.99,16.99,857203096,2013-08-15,Simon & Schuster UK,512
9780446551076,Open and Shut,David Rosenfelt,ePUB,13.99,13.99,446551074,2008-11-15,Grand Central Publishing,300
9780141966649,Artemis Fowl,Eoin Colfer,ePUB,9.99,9.99,141966645,2010-06-03,Penguin Random House Children's UK,320
9780141924403,Percy Jackson and the Lightning Thief (Book 1),Rick Riordan,ePUB,12.99,12.99,141924403,2008-05-01,Penguin Random House Children's UK,384
9780748122660,Safe Haven,Nicholas Sparks,ePUB,11.99,11.99,748122664,2010-09-02,"Little, Brown Book Group",320
9780547346656,Heart Is A Lonely Hunter,Carson McCullers,ePUB,26.99,26.99,547346654,2011-01-25,HarperCollins,
9780857201829,Blood Line,Lynda La Plante,ePUB,16.99,16.99,857201824,2011-06-23,Simon & Schuster UK,496
9781101203347,The F-Factor Diet,Tanya Zuckerbrot,ePUB,23.99,19.99,110120334X,2007-12-04,Penguin Publishing Group,288
9780761187042,The Complete Book of Chalk Lettering,Valerie McKeehan,ePUB,23.99,23.99,761187049,2015-10-06,Workman Publishing Company,144
9780749020507,Peace Comes to Honeyfield,Anna Jacobs,ePUB,14.38,12.99,749020504,2018-06-21,Allison & Busby,
9780141344751,The Demigod Diaries,Rick Riordan,ePUB,14.99,14.99,014134475X,2012-09-06,Penguin Random House Children's UK,256
9781408851746,A Spy Among Friends,Ben Macintyre,ePUB,18.39,15.99,1408851741,2014-03-03,Bloomsbury Publishing,368
9780759518162,Damage Control,Robert Dugoni,ePUB,17.99,17.99,759518165,2007-02-14,Grand Central Publishing,300
9781448103683,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,ePUB,15.99,15.99,1448103681,2011-10-10,Random House,416
9780307778086,The Autobiography of Saint Therese,John Beevers,ePUB,22.01,17.99,307778088,2011-01-26,Random House Publishing Group,
9780241965290,"Pure, White and Deadly",John Yudkin,ePUB,16.99,16.99,241965292,2012-11-01,Penguin Books Ltd,224
9781405523127,Cross and Burn,Val McDermid,ePUB,11.99,11.99,1405523123,2013-10-10,"Little, Brown Book Group",448
9780141910277,Faith,Lesley Pearse,ePUB,15.99,15.99,141910275,2008-01-17,Penguin Books Ltd,640
9780356507224,Marked,Benedict Jacka,ePUB,11.99,11.99,035650722X,2018-07-03,"Little, Brown Book Group",384
9781302453640,Star Wars Omnibus Knights of the Old Republic Vol. 1,John Jackson Miller,ePUB,29.33,23.99,1302453645,2015-03-25,Marvel Entertainment,
9780748117093,Port Mortuary,Patricia Cornwell,ePUB,11.99,11.99,748117091,2010-10-28,"Little, Brown Book Group",512
9780141928920,Sea Lord,Bernard Cornwell,ePUB,15.99,15.99,141928921,2006-11-02,Penguin Books Ltd,320
9780544369979,Cattle Kingdom,Christopher Knowlton,ePUB,37.39,29.99,544369971,2024-02-27,HarperCollins,464
9781405943147,"Ask Again, Yes",Mary Beth Keane,ePUB,15.99,15.99,1405943149,2019-08-08,Penguin Books Ltd,400
9781405517843,Shadow Spell,Nora Roberts,ePUB,16.99,16.99,1405517840,2014-03-25,"Little, Brown Book Group",352
9780141396217,The Bhagavad Gita,Laurie L. Patton,ePUB,14.99,14.99,141396210,2014-05-01,Penguin Books Ltd,288
9780994105455,Forever Dreams,Leeanna Morgan,ePUB,9.99,9.99,994105452,2018-10-02,Rogan Press,
9780141910673,Never Look Back,Lesley Pearse,ePUB,15.99,15.99,141910674,2006-05-04,Penguin Books Ltd,752
9780748129102,Lover Awakened,J. R. Ward,ePUB,11.99,11.99,748129103,2011-02-10,"Little, Brown Book Group",464
9780718197445,The Defence of the Realm,Christopher Andrew,ePUB,19.99,19.99,718197445,2012-04-26,Penguin Books Ltd,1072
9780141968728,The Penguin History of the World,J M Roberts,ePUB,19.99,19.99,141968729,2013-03-28,Penguin Books Ltd,1280
9780748109326,Cause Of Death,Patricia Cornwell,ePUB,11.99,11.99,748109323,2008-09-04,"Little, Brown Book Group",384
9780748109531,Sleepyhead,Mark Billingham,ePUB,12.99,12.99,748109536,2008-09-04,"Little, Brown Book Group",432
9781409021551,The Confession,John Grisham,ePUB,15.99,15.99,1409021556,2010-11-09,Random House,464
9780698151529,My Mother's Secret,J.L. Witterick,ePUB,23.99,19.99,698151526,2013-09-05,Penguin Publishing Group,208
9780748125784,The Retribution,Val McDermid,ePUB,11.99,11.99,748125787,2011-09-01,"Little, Brown Book Group",544
9780241189467,The Lonely Londoners,Sam Selvon,ePUB,15.99,15.99,241189462,2014-09-25,Penguin Books Ltd,160
9780141346106,An Abundance of Katherines,John Green,ePUB,9.99,9.99,141346108,2012-06-28,Penguin Random House Children's UK,272
9780141932651,Eating Animals,Jonathan Safran Foer,ePUB,15.99,15.99,141932651,2010-03-04,Penguin Books Ltd,352
9780141959153,Captain Hornblower R.N.,C.S. Forester,ePUB,15.99,15.99,141959150,2000-01-01,Penguin Books Ltd,576
9781409021315,Lustrum,Robert Harris,ePUB,15.99,15.99,1409021319,2010-09-07,Random House,464
9780141929682,The Language Instinct,Steven Pinker,ePUB,16.99,16.99,141929685,2003-02-27,Penguin Books Ltd,496
9780241983027,The Water Cure,Sophie Mackintosh,ePUB,15.99,15.99,241983029,2018-05-24,Penguin Books Ltd,240
9780679645443,Into the Fire,Dakota Meyer,ePUB,25.7,20.99,679645446,2012-09-25,Random House Publishing Group,
9780141904986,Fair Stood the Wind for France,H. E. Bates,ePUB,15.99,15.99,141904984,2005-04-07,Penguin Books Ltd,256
9780749015763,Over a Hot Stove,Flo Wadlow,ePUB,8.99,8.99,749015764,2013-09-26,Allison & Busby,0
9780571288090,The Hollow Crown,Dan Jones,ePUB,16.49,14.99,057128809X,2014-09-02,Faber & Faber,480
9780575097742,The Final Empire,Brandon Sanderson,ePUB,11.99,11.99,575097744,2010-03-30,Orion,672
9780748129027,What's Tha Up To?,Martyn Johnson,ePUB,12.99,12.99,748129022,2011-09-15,"Little, Brown Book Group",192
9780241304297,Maigret and the Wine Merchant,Georges Simenon,ePUB,15.99,15.99,241304296,2019-09-05,Penguin Books Ltd,160
9781405913195,The Hangman's Song,James Oswald,ePUB,14.99,14.99,1405913193,2014-02-27,Penguin Books Ltd,400
9780755371402,The State We're In,Adele Parks,ePUB,12.99,12.99,755371402,2013-07-04,Headline,354
9781101171226,Blood Cross,Faith Hunter,ePUB,11.72,10.99,1101171227,2010-01-05,Penguin Publishing Group,336
9780241373361,The Secret Commonwealth: The Book of Dust Volume Two,Philip Pullman,ePUB,14.99,14.99,241373360,2019-10-03,Penguin Random House Children's UK,784
9781405525855,Ancillary Sword,Ann Leckie,ePUB,11.99,11.99,1405525851,2014-10-07,"Little, Brown Book Group",384
9781405525671,Christmas at Rosie Hopkins' Sweetshop,Jenny Colgan,ePUB,12.99,12.99,1405525673,2013-11-07,"Little, Brown Book Group",432
9780748129270,The Dip,Seth Godin,ePUB,11.99,11.99,748129278,2011-02-03,"Little, Brown Book Group",96
9780141930459,Hornblower and the Hotspur,C.S. Forester,ePUB,15.99,15.99,141930454,2006-10-05,Penguin Books Ltd,304
9780141932408,Religion and the Decline of Magic,Sir Keith Thomas,ePUB,19.99,19.99,141932406,2003-01-30,Penguin Books Ltd,880
9780141969183,Me Before You,Jojo Moyes,ePUB,15.99,15.99,141969180,2012-01-02,Penguin Books Ltd,528
9781405930987,The Taking of Annie Thorne,C. J. Tudor,ePUB,15.99,15.99,1405930985,2019-02-21,Penguin Books Ltd,352
9780748108527,The Bookseller Of Kabul,Ã…sne Seierstad,ePUB,11.99,11.99,748108521,2008-09-04,"Little, Brown Book Group",288
9780759509771,Harriet Tubman,Catherine Clinton,ePUB,21.99,21.99,759509778,2004-02-02,"Little, Brown and Company",300
9780241985670,The Wych Elm,Tana French,ePUB,15.99,15.99,241985676,2019-02-21,Penguin Books Ltd,480
9781405937528,The Salt Path,Raynor Winn,ePUB,14.99,14.99,1405937521,2018-03-22,Penguin Books Ltd,320
9781405932677,The Pioppi Diet,Dr Aseem Malhotra,ePUB,14.99,14.99,1405932678,2017-06-29,Penguin Books Ltd,288
9781405930628,Liberation Square,Gareth Rubin,ePUB,15.99,15.99,1405930624,2019-04-18,Penguin Books Ltd,400
9780571334667,Normal People,Sally Rooney,ePUB,16.49,14.99,571334660,2018-08-28,Faber & Faber,304
9780141907529,Jane Eyre,Charlotte Bronte,ePUB,9.99,9.99,141907525,2006-06-29,Penguin Books Ltd,624
9780571338658,This Is Not Propaganda,Peter Pomerantsev,ePUB,16.49,14.99,571338658,2019-07-30,Faber & Faber,300
9780748115440,Knife Of Dreams,Robert Jordan,ePUB,12.99,12.99,748115447,2010-08-24,"Little, Brown Book Group",832
9780748110612,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,ePUB,11.99,11.99,748110615,2008-10-02,"Little, Brown Book Group",256
9780241958230,Start With Why,Simon Sinek,ePUB,15.99,15.99,241958237,2011-10-06,Penguin Books Ltd,256
9780241258750,The Art of Statistics,David Spiegelhalter,ePUB,15.99,15.99,241258758,2019-03-28,Penguin Books Ltd,256
9780141937342,The Moon's a Balloon,David Niven,ePUB,15.99,15.99,141937343,2005-04-28,Penguin Books Ltd,336
9780748112531,Eclipse,Stephenie Meyer,ePUB,11.99,11.99,748112537,2009-02-26,"Little, Brown Book Group",672
9780755385775,The Empty Cradle,Rosie Goodwin,ePUB,11.99,11.99,755385772,2012-11-08,Headline,357
9780964729292,The Shack,William P. Young,ePUB,19.99,19.99,964729296,2008-06-20,Windblown Media,300
9781405515092,The Shroud Maker,Kate Ellis,ePUB,12.99,12.99,1405515090,2014-01-02,"Little, Brown Book Group",384
9780759520844,Healing Back Pain,John E. Sarno,ePUB,12.99,12.99,759520844,2001-03-15,Grand Central Publishing,300
9780718197810,Night,Elie Wiesel,ePUB,14.99,14.99,071819781X,2012-05-03,Penguin Books Ltd,144
9780297867319,"Where'd You Go, Bernadette",Maria Semple,ePUB,11.99,11.99,297867318,2012-06-07,Orion,304
9780241295434,Dark Tales,Shirley Jackson,ePUB,15.99,15.99,241295432,2016-10-06,Penguin Books Ltd,176
9780748109784,Red Carpets And Other Banana Skins,Rupert Everett,ePUB,12.99,12.99,748109781,2008-09-04,"Little, Brown Book Group",416
9780748115341,The Eye of the World,Robert Jordan,ePUB,16.99,16.99,074811534X,2009-10-27,"Little, Brown Book Group",832
9780748112883,Princeps' Fury,Jim Butcher,ePUB,11.99,11.99,074811288X,2009-12-03,"Little, Brown Book Group",512
9780755355976,A Walk In The Park,Jill Mansell,ePUB,12.99,12.99,755355970,2012-02-16,Headline,362
9781405935050,Tom Clancy's Power and Empire,Marc Cameron,ePUB,15.99,15.99,1405935057,2017-11-30,Penguin Books Ltd,432
9780241968673,The Smartest Guys in the Room,Bethany McLean,ePUB,16.99,16.99,241968674,2013-10-31,Penguin Books Ltd,480
9781101604045,The Diet Cure,Julia Ross,ePUB,18.85,15.99,1101604042,2012-05-02,Penguin Publishing Group,
9780785170402,Deadpool Vol. 1,Daniel Way,ePUB,13.19,10.99,785170405,2014-06-25,Marvel Entertainment,
9781407035208,The Fifth Elephant,Terry Pratchett,ePUB,15.99,15.99,1407035207,2008-09-04,Transworld,464
9781310928338,Pathfinder's Way,T.A. White,ePUB,4.15,4.15,1310928339,2016-04-20,T.A. White,
9781407039657,The Lollipop Shoes (Chocolat 2),Joanne Harris,ePUB,15.99,15.99,1407039652,2010-07-06,Transworld,592
9780241410967,It's Not OK to Feel Blue (and other lies),Scarlett Curtis,ePUB,12.99,12.99,241410967,2019-10-03,Penguin Random House Children's UK,576
9781405928281,Anything You Do Say,Gillian McAllister,ePUB,15.99,15.99,140592828X,2017-10-19,Penguin Books Ltd,400
9781405909747,No Escape,Mary Burton,ePUB,15.99,15.99,1405909749,2013-11-07,Penguin Books Ltd,432
9780141364063,The Tyrant's Tomb (The Trials of Apollo Book 4),Rick Riordan,ePUB,12.99,12.99,141364068,2019-09-24,Penguin Random House Children's UK,528
9781405911351,The Unmarried Mother,Sheila Tofield,ePUB,14.99,14.99,1405911352,2013-03-28,Penguin Books Ltd,240
9781407035086,Jingo,Terry Pratchett,ePUB,15.99,15.99,1407035088,2009-12-01,Transworld,464
9780241348413,Top Marks For Murder,Robin Stevens,ePUB,9.99,9.99,241348412,2019-08-08,Penguin Random House Children's UK,352
9781405919227,Liar Liar,M. J. Arlidge,ePUB,15.99,15.99,1405919221,2015-09-10,Penguin Books Ltd,314
9780812984835,Decline and Fall of the Roman Empire,Edward Gibbon,ePUB,27.42,21.99,812984838,2013-01-28,Random House Publishing Group,
9780857200136,The Executioner,Chris Carter,ePUB,14.99,14.99,857200135,2010-07-08,Simon & Schuster UK,480
9781101171127,Who Is Barack Obama?,Roberta Edwards,ePUB,8.79,7.99,110117112X,2009-12-24,Penguin Young Readers Group,112
9781101575918,Tending Roses,Lisa Wingate,ePUB,14.66,11.99,1101575913,2003-02-04,Penguin Publishing Group,336
9780718158293,Dani's Story,Diane Lierow,ePUB,14.99,14.99,718158296,2011-09-29,Penguin Books Ltd,288
9780748113378,The Year Of The Flood,Margaret Atwood,ePUB,12.99,12.99,748113371,2010-07-27,"Little, Brown Book Group",432
9780748133543,The Riverman,Alex Gray,ePUB,12.99,12.99,748133542,2011-10-06,"Little, Brown Book Group",432
9780307784346,The Way of Zen,Alan W. Watts,ePUB,8.55,7.99,307784347,2011-02-16,Knopf Doubleday Publishing Group,
9781405523646,It's Now or Never,Carole Matthews,ePUB,12.99,12.99,1405523646,2013-01-01,"Little, Brown Book Group",416
9780755375646,Revenge,Martina Cole,ePUB,11.99,11.99,755375645,2013-10-24,Headline,512
9780743218306,Mornings on Horseback,David McCullough,ePUB,12.99,12.99,743218302,2007-05-31,Simon & Schuster,448
9780241960196,Against All Enemies,Tom Clancy,ePUB,15.99,15.99,241960193,2011-08-11,Penguin Books Ltd,768
9780061804038,Barbarians at the Gate,Bryan Burrough,ePUB,6.99,6.99,61804037,2009-10-13,HarperCollins,624
9780141908328,A Clockwork Orange,Anthony Burgess,ePUB,15.99,15.99,141908327,2011-08-04,Penguin Books Ltd,176
9780141967448,The Secret Pilgrim,John le CarrÃ©,ePUB,15.99,15.99,141967447,2011-05-26,Penguin Books Ltd,416
9780241401453,The Autobiography,Sir Alastair Cook,ePUB,14.99,14.99,241401453,2019-09-05,Penguin Books Ltd,288
9780752483115,Sandringham Days,John Matson,ePUB,18.49,15.99,752483110,2012-02-29,The History Press,192
9780748109357,Cruel And Unusual,Patricia Cornwell,ePUB,11.99,11.99,748109358,2008-09-04,"Little, Brown Book Group",448
9780141929125,Enemy of God,Bernard Cornwell,ePUB,15.99,15.99,014192912X,2007-11-01,Penguin Books Ltd,496
9780141920078,Cold Comfort Farm,Stella Gibbons,ePUB,15.99,15.99,141920076,2006-10-26,Penguin Books Ltd,256
9780743483292,The Lions of Lucerne,Brad Thor,ePUB,9.99,9.99,743483294,2003-04-25,Atria Books,432
9781407070049,Bones to Ashes,Kathy Reichs,ePUB,15.99,15.99,1407070045,2010-04-27,Random House,464
9780241979457,10 Minutes 38 Seconds in this Strange World,Elif Shafak,ePUB,15.99,15.99,241979455,2019-06-06,Penguin Books Ltd,368
9780141900834,Queen Camilla,Sue Townsend,ePUB,15.99,15.99,141900830,2007-09-06,Penguin Books Ltd,464
9781405939775,The Chestnut Man,SÃ¸ren Sveistrup,ePUB,15.99,15.99,140593977X,2019-01-10,Penguin Books Ltd,400
9780525575290,Walking in Wonder,John O'Donohue,ePUB,25.7,20.99,525575294,2018-11-06,Random House Publishing Group,
9781407060736,Always Managing,Harry Redknapp,ePUB,18.99,18.99,1407060732,2013-10-10,Ebury Publishing,432
